id, name, Metro_name, latitude, longitude, mergeList, totalDegree
2843,"Andres Miguel Salazar Marcano","Isla De Coche",10.794406,-63.981589,2843|,0.0
1809,"Isla Mujeres","Isla Mujeres",21.245033,-86.739967,1809|,0.0
6502,"Isla Pescado","Isla Pescado",-20.240932,-67.62538,6502|,0.0
2661,"Teniente Rodolfo Marsh Martin","Isla Rey Jorge",-62.190833,-58.986667,2661|,0.0
8070,"Isla San Felix","Isla San Felix",-26.293864,-80.096214,8070|,0.0
8368,"Isla San Jose","Isla San Jose",8.252,-79.0668,8368|,0.0
5505,"Island Lake Airport","Island Lake",53.8572,-94.6536,5505|,0.0
8465,"Gogld","Island of Gogland",60.011662,27.008236,8465|,0.0
9271,"Kadikoy Ispark Heliport","Istanbul",40.989305,29.018833,9271|,0.0
2702,"Itaipu","Itaipu",-25.407853,-54.619417,2702|,0.0
1522,"Aeritalia","ITC11",45.086353,7.603375,1522|,0.0
1530,"Cameri","ITC15",45.529592,8.669225,1530|,0.0
5791,"Aosta Airport","ITC20",45.738456,7.368719,5791|,0.0
1527,"Albenga","ITC32",44.050608,8.127428,1527|,0.0
9085,"Genoa Cruise Terminal","ITC33",44.40725,8.876301,9085|,0.0
8884,"Portovenere","ITC34",44.051936,9.835308,8884|,0.0
1542,"Ghedi","ITC47",45.432167,10.267667,1542|1544|,0.0
8190,"Superficie Cielo Blu","ITC48",45.283855,9.111979,8190|,0.0
1523,"Bresso","ITC4C",45.542222,9.203333,1523|8189|8596|,0.0
1560,"Grazzanise","ITF31",41.060833,14.081944,1560|,0.0
8911,"Napoli Centrale","ITF33",40.8525,14.271944,8911|,0.0
5792,"Salerno Pontecagnano Airport","ITF35",40.6204,14.911294,5792|,0.0
1503,"Grottaglie","ITF43",40.517514,17.403212,1503|,0.0
1504,"Lecce","ITF45",40.239228,18.133325,1504|,0.0
1499,"Amendola","ITF46",41.541392,15.718083,1499|1502|,0.0
1507,"Gioia Del Colle","ITF47",40.767833,16.933333,1507|,0.0
8977,"Acquafredda Station","ITF51",40.0,15.7167,8977|,0.0
1500,"Crotone","ITF62",38.997225,17.080169,1500|,0.0
1513,"Boccadifalco","ITG12",38.110833,13.313333,1513|,0.0
1516,"Sigonella","ITG19",37.401664,14.922358,1516|,0.0
1518,"Decimomannu","ITG27",39.354222,8.972481,1518|,0.0
7772,"Fenosu","ITG28",39.895,8.6383,7772|,0.0
1521,"Tortoli","ITG2A",39.918761,9.682981,1521|,0.0
1543,"Verona Boscomantico","ITH31",45.472017,10.927919,1543|,0.0
1548,"Vicenza","ITH32",45.573411,11.52955,1548|,0.0
1547,"Istrana","ITH34",45.684867,12.082881,1547|,0.0
7723,"San Nicolo Airport","ITH35",45.4283,12.3881,7723|8021|9101|,0.0
1549,"Padova","ITH36",45.395767,11.847903,1549|,0.0
1535,"Aviano Ab","ITH41",46.031889,12.596472,1535|,0.0
1540,"Rivolto","ITH42",45.97875,13.049331,1540|9152|,0.0
1532,"Piacenza","ITH51",44.913055,9.723333,1532|,0.0
1537,"Cervia","ITH57",44.224175,12.307203,1537|,0.0
1541,"Forli","ITH58",44.194753,12.070094,1541|,0.0
8883,"Castelnuovo di Garfagnana","ITI12",44.116464,10.409954,8883|,0.0
8022,"Firenze Santa Maria Novella","ITI14",43.776665,11.248018,8022|,0.0
1552,"Ampugnano","ITI19",43.256286,11.255036,1552|,0.0
1564,"Grosseto","ITI1A",42.759747,11.071897,1564|8629|,0.0
1566,"Viterbo","ITI41",42.430183,12.064156,1566|,0.0
1559,"Latina","ITI44",41.542436,12.909019,1559|,0.0
6977,"Itokama Airport","Itokama",-9.2,148.25,6977|,0.0
2571,"Hidroeletrica","Itumbiara",-18.444661,-49.213361,2571|,0.0
9001,"Ivanhoe","Ivanhoe",-32.883301,144.309998,9001|,0.0
4379,"Yuzhny","Ivanovo",56.939444,40.940833,4379|,0.0
1811,"Ixtepec","Iztepec",16.449336,-95.093697,1811|,0.0
7913,"Jabiru","Jabiru",-12.6571,132.893,7913|,0.0
5827,"Jaluit Airport","Jabor Jaluit Atoll",5.90924,169.637,5827|,0.0
2552,"Jacareacanga","Jacare-acanga",-6.233156,-57.776869,2552|,0.0
1896,"Jacmel","Jacmel",18.241083,-72.5185,1896|,0.0
2205,"Shahbaz Ab","Jacobsbad",28.284167,68.449711,2205|,0.0
5974,"Jacquinot Bay Airport","Jacquinot Bay",-5.6525,151.507,5974|,0.0
3029,"Kankesanturai","Jaffna",9.792331,80.070089,3029|,0.0
2154,"Jahrom","Jahrom",28.586675,53.579144,2154|,0.0
3099,"Jaisalmer","Jaisalmer",26.888653,70.864967,3099|,0.0
2049,"Jalalabad","Jalalabad",34.399842,70.498625,2049|,0.0
7988,"JALOU","Jalu",29.142222,21.380556,7988|7989|,0.0
3052,"Jamshedpur","Jamshedpur",22.813211,86.168844,3052|,0.0
6951,"Jan Mayensfield","Jan Mayen",70.961111,-8.575833,6951|,0.0
3124,"Janakpur","Janakpur",26.708806,85.922394,3124|,0.0
2791,"Francisco Carle","Jauja",-11.783144,-75.473394,2791|,0.0
7737,"Jebel Ali Seaplane Base","Jebel Ali Golf Resort",24.988951,55.023624,7737|,0.0
2182,"Jebel Dhana","Jebel Dhana",24.187428,52.614,2182|,0.0
5850,"Jeremie Airport","Jeremie",18.6631,-74.1703,5850|,0.0
2174,"Jerusalem","Jerusalem",31.864722,35.219167,2174|,0.0
3096,"Jhansi","Jhansi",25.491172,78.558422,3096|,0.0
3051,"Jharsuguda","Jharsuguda",21.913536,84.050383,3051|,0.0
2364,"Jeon Ju","Jhunju",35.878436,127.11955,2364|,0.0
6964,"Jinggangshan","Jian",26.8575,114.737222,6964|,0.0
217,"Jijel","Jijel",36.795136,5.873608,217|,0.0
3381,"Gasa","Jinghonggasa",21.973914,100.759611,3381|,0.0
2135,"Jiroft","Jiroft",28.726925,57.670269,2135|,0.0
5944,"Jiwani Airport","Jiwani",25.0678,61.8054,5944|,0.0
4382,"Johnston Atoll","Johnston Island",16.7286,-169.534,4382|,0.0
4173,"Jomsom","Jomsom",28.782222,83.7225,4173|,0.0
3053,"Jorhat","Jorhat",26.731528,94.175536,3053|,0.0
2446,"Mariano Moreno","Jose C. Paz",-34.56065,-58.789564,2446|,0.0
7312,"Jose de San Martin Airport","Jose de San Martin",-44.016667,-70.466667,7312|,0.0
2790,"Juanjui","Juanjui",-7.1691,-76.728561,2790|,0.0
2070,"Jubail","Jubail",27.039028,49.405083,2070|,0.0
2574,"Francisco De Assis","Juiz De Fora",-21.7915,-43.386778,2574|,0.0
4180,"Jumla","Jumla",29.274167,82.193333,4180|,0.0
2438,"Junin","Junin",-34.545889,-60.930556,2438|,0.0
878,"Jwaneng","Jwaneng",-24.602333,24.690971,878|,0.0
9475,"Kabale","Kabale",-1.223333,29.96,9475|,0.0
7331,"Kabalebo Airstrip","Kabalebo",4.406,-57.223,7331|,0.0
5820,"Kaben Airport","Kaben",8.90056,170.844,5820|,0.0
5682,"Kabri Dehar Airport","Kabri Dehar",6.734,44.253,5682|,0.0
1171,"Kadugli","Kadugli",11.138028,29.701122,1171|,0.0
1093,"Kaedi","Kaedi",16.159547,-13.507617,1093|,0.0
4307,"Kaieteur","Kaieteur",5.167,-59.483,4307|,0.0
7342,"Kaieteur International Airport","Kaieteur Falls",5.163333,-59.483333,7342|,0.0
4102,"Kaikoura","Kaikoura",-42.416668,173.68333,4102|,0.0
3054,"Kailashahar","Kailashahar",24.308192,92.007156,3054|,0.0
1139,"Kakamega","Kakamega",0.271342,34.787297,1139|,0.0
2148,"Kalaleh","Kalaleh",37.383272,55.452008,2148|,0.0
6277,"Kalbarri Airport","Kalbarri",-27.69,114.262,6277|,0.0
1040,"Kalemie","Kalemie",-5.875556,29.25,1040|,0.0
6787,"Kalay Airport","Kalemyo",23.188811,94.051094,6787|,0.0
6279,"Kalkgurung Airport","Kalkgurung",-17.4319,130.808,6279|,0.0
8716,"Kalokol","Kalokol",3.49,35.84,8716|,0.0
8482,"Grabtsevo","Kaluga",54.55,36.367,8482|,0.0
7350,"Kamarang Airport","Kamarang",5.865278,-60.614167,7350|,0.0
1041,"Kamina Base","Kamina Base",-8.642025,25.252897,1041|,0.0
5953,"Kamishly Airport","Kamishly",37.020625,41.191394,5953|,0.0
9529,"Bus","Kampot",10.614922,104.177724,9529|,0.0
5977,"Kamusi Airport","Kamusi",-7.42035,143.122,5977|,0.0
2350,"Atsugi Naf","Kanagawa",35.454611,139.450167,2350|2358|8213|,0.0
3011,"Kandla","KANDLA",23.112719,70.100289,3011|,0.0
5975,"Kandrian Airport","KANDRIAN",-6.183,149.533,5975|,0.0
9204,"Polgolla Reservoir","KANDY",7.325125,80.642116,9204|,0.0
9129,"Kangel Danda Airport","KANGEL DANDA",27.41667,86.64167,9129|,0.0
6813,"Susse","KANGIA",69.2225,-49.9383,6813|,0.0
2367,"Gangneung","KANGNUNG",37.753561,128.943625,2367|,0.0
8913,"Kankan","KANKAN",10.448333,-9.227499,8913|,0.0
3090,"Kanpur Chakeri","KANPUR",26.4043,80.410119,3090|,0.0
8001,"Zuoying Station","KAOHSIUNG",22.687389,120.307481,8001|8937|,0.0
1083,"Kaolack","KAOLACK",14.146881,-16.051297,1083|,0.0
7412,"Kapanda Airport","KAPANDA",-9.771944,15.456111,7412|,0.0
9161,"Bekdash airport","KARABOGAZ",41.5397,52.5711,9161|,0.0
2213,"Masroor","KARACHI",24.893564,66.938753,2213|,0.0
1006,"Kariba Intl","KARIBA",-16.519761,28.884981,1006|,0.0
1014,"Karonga","KARONGA",-9.953569,33.893022,1014|,0.0
6280,"Karumba Airport","KARUMBA",-17.4567,140.83,6280|,0.0
7830,"Kasaba Bay Airport","KASABA BAY",-8.525,30.663,7830|,0.0
2120,"Kashan","KASHAN",33.895333,51.577044,2120|,0.0
905,"Kasompe","KASOMPE",-12.572778,27.89395,905|,0.0
9123,"Kasongo Lunda","KASONGO",-6.583333,16.816668,9123|,0.0
1170,"Kassala","KASSALA",15.387494,36.328842,1170|,0.0
1015,"Kasungu","KASUNGU",-13.014631,33.468597,1015|,0.0
6897,"Tindal Airport","KATHERINE",-14.5211,132.378,6897|,0.0
7441,"Katsina Airport","KATSINA",13.007778,7.660278,7441|,0.0
6923,"Kavalerovo","KAVALEROVO",44.270556,135.054722,6923|9042|,0.0
8890,"Kawama Airport","KAWAMA",23.123642,-81.301805,8890|,0.0
1046,"Kayes Dag Dag","KAYES",14.481233,-11.404397,1046|,0.0
7332,"Kayser Airstrip","KAYSER",3.1,-56.483,7332|,0.0
6938,"Borisoglebskoe","KAZAN",55.86067,49.10099,6938|,0.0
1087,"Kedougou","KEDOUGOU",12.572292,-12.220333,1087|,0.0
7948,"Keekorok","KEEKOROK",-1.586418,35.259036,7948|,0.0
8888,"Dillant Hopkins Airport","KEENE",72.270833,42.898333,8888|,0.0
8918,"Keetmanshoop","KEETMANSHOOP",-26.5397,18.1114,8918|,0.0
5664,"Kenema Airport","KENEMA",7.89129,-11.1766,5664|,0.0
1076,"Kenitra","KENTIRA",34.298864,-6.595878,1076|,0.0
3198,"Kep","KEP",21.394639,106.261083,3198|9530|,0.0
7963,"Kerch Intl","KERCH",45.372869,36.402761,7963|,0.0
5427,"Kerema Airport","KEREMA",-7.96361,145.771,5427|,0.0
8717,"Kericho","KERICHO",-0.385,35.245,8717|,0.0
3014,"Keshod","KESHOD",21.317069,70.270403,3014|,0.0
6936,"Khabarovsk-MVL","KHABAROVSK",48.528,135.179,6936|,0.0
7626,"Khakusy","KHAKUSY",55.365,109.812,7626|,0.0
9036,"Biluty","KHAMAR-DABAN",51.994,102.099,9036|9037|9038|9039|9040|,0.0
4152,"Khamti","KHAMTI",25.988333,95.674444,4152|,0.0
8779,"Tyopliy Klyuch","KHANDYGA",62.471,136.505,8779|,0.0
9130,"Man Maya Airport","KHANIDANDA",27.19028,86.77167,9130|,0.0
2111,"Khark Island","KHARK ISLAND",29.260278,50.323889,2111|,0.0
6120,"Khatanga Airport","KHATANGA",71.978058,102.490514,6120|,0.0
7516,"Chernobayevka Airport","KHERSON",46.6758,32.5064,7516|,0.0
8468,"Khmeinitskiy","KHMEINITSKIY",49.366,26.933,8468|,0.0
2133,"Naja","KHORAM DAREH",35.776286,50.881014,2133|,0.0
8127,"FOB Salerno","KHOST",33.3334,69.952,8127|,0.0
2158,"Khoy","KHOY",38.427453,44.973575,2158|,0.0
8650,"Khulna Seaplane Landing Site","KHULNA",22.464897,89.351261,8650|8651|8652|,0.0
5946,"Khuzdar Airport","KHUZDAR",27.7906,66.6473,5946|,0.0
8053,"Khwai River Lodge","KHWAI RIVER",-19.149166,23.7875,8053|,0.0
7951,"Kichwa Tembo","KICHWA TEMBO",-1.264132,35.022719,7951|,0.0
7448,"Kidepo Airport","KIDEPO",3.719167,33.754167,7448|,0.0
7994,"KIEV  INTERNATIONAL AIRPORT","KIEV",50.1403,30.1808,7994|8000|,0.0
1091,"Kiffa","KIFFA",16.589983,-11.406208,1091|,0.0
5704,"Kigoma Airport","KIGOMA",-4.883,29.633,5704|,0.0
5426,"Kikori Airport","KIKORI",-7.42438,144.25,5426|,0.0
1025,"Kikwit","KIKWIT",-5.035767,18.785631,1025|,0.0
8718,"Kilaguni","KILAGUNI",-2.9,38.073889,8718|,0.0
5743,"Kili Airport","KILI ISLAND",5.64452,169.12,5743|,0.0
6857,"Kimana","KIMANA",-2.8,37.533333,6857|,0.0
8719,"Kerio Valley","KIMWARER",0.1912,35.3954,8719|,0.0
81,"Kindersley","KINDERSLEY",51.5175,-109.180833,81|,0.0
7664,"Kineshma","KINESHMA",57.45,42.15,7664|,0.0
2073,"King Khaled Military City","KING KHALID MIL.CITY",27.900917,45.528194,2073|,0.0
9078,"Kingcome water aerodrome","KINGCOME",50.58,-128.11,9078|,0.0
1782,"Tinson Pen","KINGSTON",17.988558,-76.823761,1782|7975|8071|,0.0
1021,"Ndolo","KINSHASA",-4.326689,15.327342,1021|,0.0
6922,"Kirensk","KIRENSK",57.7667,108.05,6922|,0.0
5650,"Basango Mboliasa Airport","KIRI",-1.435,19.024,5650|,0.0
8359,"Kirkland Lake","KIRKLAND LAKE",48.210278,-79.981389,8359|,0.0
6832,"Kirkuk AB","KIRKUK",35.17,44.3483,6832|,0.0
7854,"Kirovograd","KIROVOGRAD",48.54,32.29,7854|,0.0
1123,"Kisimayu","KISMAYU",-0.377353,42.459233,1123|,0.0
8880,"Kissidougou","KISSIDOUGOU",9.160556,-10.124443,8880|,0.0
9345,"Kitchener Bus Terminal","KITCHENER",43.44968,-80.49222,9345|,0.0
7449,"Kitgum Airport","KITGUM",3.278611,32.89,7449|,0.0
1023,"Kitona Base","KITONA BASE",-5.918056,12.447694,1023|,0.0
5778,"Kiwayu (Mkononi) Airport","KIWAYU",-1.96056,41.2975,5778|,0.0
2178,"Rene Mouawad","KLEIAT",34.589333,36.011322,2178|,0.0
819,"Kleinsee","KLEINSEE",-29.688403,17.094006,819|,0.0
814,"P C Pelser","KLERKSDORP",-26.871064,26.718003,814|,0.0
3295,"Kluang","KLUANG",2.041394,103.307394,3295|,0.0
2676,"Km 192","KM-192",0.184203,-79.391956,2676|,0.0
9062,"Kodinsk","KODINSK",58.285,99.055,9062|,0.0
5976,"Kokoda Airport","KOKODA",-8.88468,147.731,5976|,0.0
3013,"Kolhapur","KOLHAPUR",16.664658,74.289353,3013|,0.0
9155,"Kolosovka","KOLOSOVKA",56.2752,73.3641,9155|,0.0
8344,"Kolpashevo Airport","KOLPASHEVO",58.3333,82.9333,8344|,0.0
1039,"Kolwezi","KOLWEZI",-10.765886,25.505714,1039|,0.0
9312,"Komandoo","KOMANDOO",5.494003,73.424183,9312|9313|,0.0
3033,"Kampong Chhnang","KOMPONG CHNANG",12.255236,104.563875,3033|,0.0
6097,"Komsomolsk-on-Amur Airport","KOMSOMOLSK-ON-AMUR",50.4094,136.934,6097|6937|,0.0
6178,"Kontum Airport","KONTUM",14.35,108.017,6178|,0.0
8489,"Central","Kopenhagen",55.672778,12.564444,8489|,0.0
256,"Korhogo","Korhogo",9.387183,-5.556664,256|,0.0
5876,"Koro Island Airport","Koro Island",-17.3458,179.422,5876|,0.0
6464,"Kostroma - Sokerkino","Kostroma",57.47,41.01,6464|7622|,0.0
3102,"Kota","Kota",25.160219,75.845631,3102|,0.0
1029,"Kotakoli","Kotakoli",4.157639,21.650917,1029|,0.0
6113,"Kotlas Airport","Kotlas",61.2358,46.6975,6113|,0.0
5634,"Koulamoutou Airport","Koulamoutou",-1.18461,12.4413,5634|,0.0
8694,"Kozyrevsk Airport","Kozyrevsk",56.09,159.876663,8694|,0.0
2977,"Turkmenbashi","Krasnovodsk",40.063333,53.007222,2977|,0.0
8966,"Kratie Airport","Kratie",12.4905,106.055,8966|,0.0
6104,"Lozuvatka International Airport","Krivoy Rog",48.0433,33.21,6104|,0.0
817,"Kroonstad","Kroonstad",-27.660617,27.315761,817|,0.0
816,"Krugersdorp","Krugersdorp",-26.080978,27.725667,816|,0.0
6282,"Kubin Airport","Kubin",-10.225,142.218,6282|,0.0
7550,"Amakusa Airfield","Kumamoto",32.482222,130.158889,7550|9121|9122|,0.0
2056,"Konduz","Kunduz",36.665111,68.910833,2056|,0.0
9056,"Kuramathi","Kuramathi",4.1525,73.0,9056|,0.0
9324,"Kuredu","Kuredu",5.3244,73.3756,9324|,0.0
7472,"Qurghonteppa International Airport","Kurgan Tyube",37.862222,68.862778,7472|,0.0
7592,"Kuria Airport","Kuria",0.228611,173.410556,7592|,0.0
818,"Johan Pienaar","Kuruman",-27.456667,23.411388,818|,0.0
2127,"Kushke Nosrat","Kushke Nosrat",34.98395,50.806219,2127|,0.0
9163,"Kvarkeno","Kvarkeno",52.078333,59.683333,9163|,0.0
7333,"Kwamelasemoetoe Airstrip","Kwamelasemoetoe",2.33333,-56.783333,7333|,0.0
9332,"Kwando","Kwando",-18.208717,23.396733,9332|,0.0
6950,"Kyauktu","Kyauktu",21.406667,94.130278,6950|,0.0
7431,"Kyoto","Kyoto",35.016667,135.766667,7431|,0.0
1911,"La Coloma","La Coloma",22.336261,-83.642111,1911|,0.0
9524,"La Passe","La Digue",-4.347969,55.829069,9524|,0.0
2677,"Hacienda La Julia","La Julia",-1.704381,-79.552261,2677|,0.0
2727,"La Mina","La Mina",11.232528,-72.490139,2727|,0.0
2847,"La Orchila","La Orchila",11.808822,-66.179214,2847|,0.0
5841,"Captain Ramon Xatruch Airport","La Palma",8.40667,-78.1417,5841|,0.0
2447,"La Plata","La Plata",-34.972222,-57.894694,2447|,0.0
2479,"La Quiaca","La Quiaca",-22.150556,-65.5775,2479|,0.0
8216,"La Romaine Airport","La Romaine",50.257222,-60.669167,8216|,0.0
150,"La Ronge","La Ronge",55.15139,-105.261944,150|,0.0
9021,"Labadee Port","Labadee",19.4711,-72.1444,9021|,0.0
1101,"Labe","Labe",11.326058,-12.28685,1101|,0.0
2464,"Laboulaye","Laboulaye",-34.135444,-63.36225,2464|,0.0
7381,"Labrea Airport","Labrea",-7.258889,-64.797778,7381|,0.0
7260,"Lac Brochet Airport","Lac Brochet",58.614167,-101.468889,7260|,0.0
5483,"Lac Du Bonnet Airport","Lac Du Bonnet",50.2944,-96.01,5483|,0.0
8232,"Laduani Airstrip","Laduani",4.3754,-55.4075,8232|,0.0
7637,"Lady Elliot Island","Lady Elliot Island",-24.113333,152.715278,7637|,0.0
824,"Ladysmith","Ladysmith",-28.581667,29.749722,824|,0.0
7607,"Lae Airport","Lae",8.921667,166.265556,7607|,0.0
241,"Laghouat","Laghouat",33.764383,2.928344,241|,0.0
7231,"Lago Posadas","Lago Posadas",-47.533333,-71.75,7231|,0.0
2583,"Lagoa Santa","Lagoa Santa",-19.661611,-43.896403,2583|,0.0
9074,"Lagoon Cove water aerodrome","Lagoon Cove",50.6,-126.3167,9074|,0.0
2579,"Lages","Lajes",-27.782142,-50.281486,2579|,0.0
6284,"Lake Evella Airport","Lake Evella",-12.4989,135.806,6284|,0.0
9065,"Belmont Airport","Lake Macquarie",-33.066667,151.648333,9065|,0.0
1181,"Lake Manyara","Lake Manyara",-3.376306,35.818278,1181|,0.0
5978,"Lake Murray Airport","Lake Murray",-7.00992,141.494,5978|,0.0
6511,"Tekapo","Lake Tekapo",-44.0,170.28,6511|,0.0
965,"Lambarene","Lambarene",-0.704389,10.245722,965|,0.0
822,"Makhado Afb","Lambertsbaai",-23.159911,29.696544,822|,0.0
2156,"Lamerd","Lamerd",27.372744,53.188794,2156|,0.0
4172,"Lamidanda","Lamidanda",27.253117,86.670044,4172|,0.0
823,"Langebaanweg","Langebaanweg",-32.968889,18.160278,823|,0.0
7274,"Langley Regional Airport","Langley Township",49.101111,-122.630556,7274|,0.0
2267,"Lanyu","Lanyu",22.028842,121.533642,2267|,0.0
3221,"Lanywa","Lanywa",20.940361,94.822617,3221|,0.0
6028,"Las Heras Airport","Las Heras",-46.533056,-68.951111,6028|,0.0
2795,"Las Palmas","Las Palmas",-12.160708,-76.998942,2795|,0.0
1924,"Hermanos Ameijeiras","Las Tunas",20.987642,-76.9358,1924|,0.0
3220,"Lashio","Lashio",22.977881,97.752183,3220|,0.0
8773,"Bost Airport","Lashkar Gah",31.558889,64.364167,8773|,0.0
2239,"Bassel Al Assad Intl","Latakia",35.401094,35.948681,2239|,0.0
7535,"Latur Airport","Latur",18.411944,76.465,7535|,0.0
2113,"Lavan Island","Lavan Island",26.8103,53.356289,2113|,0.0
6291,"Laverton Airport","Laverton",-28.6136,122.424,6291|6898|,0.0
7555,"Layang Layang Airport","Layang Layang Atoll",7.372222,113.841667,7555|,0.0
8349,"Leigh Creek","Leigh Creek",-30.598333,138.425833,8349|,0.0
6290,"Leinster Airport","Leinster",-27.8433,120.703,6290|,0.0
9022,"Lagos Lagoon","Lekki",6.465907,3.532115,9022|,0.0
1862,"Leon","Leon",12.428028,-86.902361,1862|,0.0
6283,"Leonora Airport","Leonora",-28.8781,121.315,6283|,0.0
9328,"Leroo La Tau","Leroo La Tau",-20.422617,24.517433,9328|,0.0
9286,"Lerwick Harbour","Lerwick",60.15,-1.13333,9286|,0.0
2873,"Lethem","Lethem",3.372761,-59.789439,2873|,0.0
4096,"Levuka Airfield","Levuka",-17.68333,178.83333,4096|,0.0
7425,"Lewa Airport","Lewa",0.1955,37.4699,7425|,0.0
8828,"Lewa Airport","Lewa Downs",0.1927,37.4725,8828|,0.0
6229,"Malikus Saleh Airport","Lhok Seumawe-Sumatra Island",5.226681,96.950342,6229|,0.0
3292,"Lhok Sukon","Lhok Sukon",5.069506,97.259192,3292|,0.0
8462,"Balzers Heliport","LI000",47.076667,9.5,8462|,0.0
821,"Lichtenburg","Lichtenburg",-26.175672,26.184575,821|,0.0
5880,"Lifuka Island Airport","Lifuka",-19.777,-174.341,5880|,0.0
6288,"Lightning Ridge Airport","Lightning Ridge",-29.4567,147.984,6288|,0.0
5821,"Likiep Airport","Likiep Island",9.82316,169.308,5821|,0.0
9227,"Likoma Island Airport","Likoma Island",-12.083,34.733001,9227|,0.0
3056,"Lilabari","Lilabari",27.295494,94.09765,3056|,0.0
1883,"Limon Intl","Limon",9.957961,-83.022006,1883|,0.0
9299,"Lincolnville GO Station","Lincolnville",43.995278,-79.233333,9299|,0.0
2872,"Linden","Linden",5.965922,-58.270336,2872|,0.0
5705,"Kikwetu Airport","Lindi",-9.85111,39.7578,5705|,0.0
9240,"Lindsay","Lindsay",44.364722,-78.783889,9240|,0.0
2408,"Lingayen","Lingayen",16.034786,120.241106,2408|,0.0
2580,"Lins","Lins",-21.664039,-49.730519,2580|,0.0
2410,"Fernando Ab","Lipa",13.955017,121.124925,2410|,0.0
9426,"Lipa Noi Pier","Lipa Noi",9.481772,99.926558,9426|,0.0
6158,"Lipetsk Airport","Lipetsk",52.7028,39.5378,6158|,0.0
1030,"Lisala","Lisala",2.170658,21.496906,1030|,0.0
8679,"Lisboa-Oriente","Lisboa",38.424972,9.82179,8679|8685|,0.0
7752,"Lisbon Cruise Terminal","Lisbon",38.712606,-9.122483,7752|,0.0
7263,"Little Grand Rapids Airport","Little Grand Rapids",52.045,-95.466111,7263|,0.0
9473,"Half Moon Cay","Little San Salvador Island",24.574135,-75.955868,9473|,0.0
7526,"Lively Settlement Airstrip","Lively Island",-52.03,-58.47,7526|,0.0
9250,"Batoka","Livingston",-17.53,25.5,9250|,0.0
7573,"Lizard Island Airport","Lizard Island",-14.673056,145.454444,7573|,0.0
950,"Lobito","Lobito",-12.371233,13.536625,950|,0.0
6199,"Loikaw Airport","Loikaw",19.691494,97.214825,6199|,0.0
8269,"Londolozi","Londolozi",-24.8333,31.5,8269|,0.0
6234,"Long Apung Airport","Long Apung-Borneo Island",0.583,115.6,6234|,0.0
6232,"Long Bawan Airport","Long Bawan-Borneo Island",3.867,115.683,6232|,0.0
2261,"Longtan","Longtang",24.855136,121.237636,2261|,0.0
3159,"Khok Kathiam","Lop Buri",14.874561,100.663367,3159|,0.0
2654,"Maria Dolores","Los Angeles",-37.401731,-72.425444,2654|,0.0
1861,"Los Brasiles","Los Brasiles",12.190044,-86.353872,1861|,0.0
1882,"Los Chiles","Los Chiles",11.035277,-84.706108,1882|,0.0
6420,"Gran Roque Airport","Los Roques",11.95,-66.67,6420|,0.0
5611,"Loubomo Airport","Loubomo",-4.2,12.7,5611|,0.0
3957,"S. Darius","LT002",54.879792,23.881511,3957|,0.0
3960,"Pajuostis","LT005",55.729444,24.460833,3960|,0.0
3954,"Siauliai Intl","LT006",55.893886,23.394975,3954|3955|,0.0
8948,"Paluknys","LT00A",54.483056,24.989722,8948|,0.0
7560,"Lubang Community Airport","Lubang",13.855833,121.105833,7560|,0.0
7411,"Lucapa Airport","Lucapa",-8.443056,20.732222,7411|,0.0
7378,"Bom Futuro Airport","Lucas do Rio Verde",-13.05,-55.910833,7378|,0.0
6102,"Luhansk International Airport","Lugansk",48.4174,39.3741,6102|,0.0
4170,"Lukla","Lukla",27.687778,86.731389,4170|,0.0
978,"Lumbo","Lumbo",-15.033058,40.671728,978|,0.0
6905,"Lutsk","Lutsk",50.6833,25.4833,6905|,0.0
3952,"Liepaja Intl","LV003",56.5175,21.096944,3952|5602|,0.0
9308,"Dawu","LVLIANG",37.683333,111.142778,9308|,0.0
185,"Lynn Lake","LYNN LAKE",56.863888,-101.07611,185|,0.0
8840,"Maamigili Airport","MAAMIGILI",3.4702,72.8344,8840|,0.0
7351,"Mabaruma Airport","MABARUMA",8.2,-59.783333,7351|,0.0
6292,"Mabuiag Island Airport","MABUIAG ISLAND",-9.95,142.183,6292|,0.0
2563,"Embraer Unidade Gaviao Peixoto","MACAE",-21.773683,-48.405078,2563|,0.0
2679,"Jose Maria Velasco Ibarra","MACARA",-4.378231,-79.941022,2679|,0.0
7507,"Macau Ferry Pier","MACAU",22.197075,113.558911,7507|8060|8061|,0.0
2681,"General Manuel Serrano","MACHALA",-3.268903,-79.961572,2681|,0.0
7668,"Machu Pichu Airport","MACHU PICHU",-13.1167,-72.5667,7668|,0.0
3893,"Iswahyudi","MADIUN",-7.615767,111.434117,3893|,0.0
5606,"Mmabatho International Airport","MAFEKING",-25.798444,25.548028,5606|,0.0
4121,"Mafia","MAFIA ISLAND",-7.913889,39.665,4121|,0.0
2175,"King Hussein","MAFRAQ",32.356353,36.259181,2175|,0.0
2730,"Baracoa","MAGANGUE",9.284739,-74.846092,2730|,0.0
4151,"Magwe","MAGWE",20.165453,94.941185,4151|,0.0
7352,"Mahdia Airport","MAHDIA",5.266667,-59.15,7352|,0.0
7599,"Maiana Airport","MAIANA",0.933333,173.0,7599|,0.0
271,"Maiduguri","MAIDUGURI",11.855347,13.08095,271|,0.0
2052,"Maimana","MAIMAMA",35.930789,64.760917,2052|,0.0
