id,name,city,country,IATA_FFA,CIAO,Latitude,longitude,totalDegre,ID_metro,affil_ID,Lat_met,Lon_met
2322,Komatsu,Kanazawa,Japan,KMQ,RJNK,36.394611,136.406544,5463,Ishikawa,"Kanazawa Univ, Dept Earth Sci, Kanazawa, Ishikawa 9201192, Japan,36.5558319092,136.662033081,Kanazawa Ishikawa Japan,80,653|3785|5192|5234,77|1|1|1|,Kanazawa Ishikawa Japan|Ishikawa Japan|Kahoku Ishikawa Japan|Uchinada Ishikawa Japan|",36.555832,136.662033
1526,Torino,Torino,Italy,TRN,LIMF,45.200761,7.649631,11810.333328,ITC11,"ISI Fdn Inst Sci Interchange, Turin, Italy,45.0754013062,7.6462001801,Turin Piem. Italy,306,225|1865|2131|2842|3917|4352|4756|6788|6789,294|3|4|3|2|0|0|0|0|,Turin Piem. Italy|Pino Torinese Piem. Italy|Pino Torinese TO Italy|Orbassano  Italy|Pino Torinese",45.075401,7.6462
1528,Genova Sestri,Genoa,Italy,GOA,LIMJ,44.413333,8.8375,5648.266663,ITC33,"Univ Genoa, Ist Nazl Fis Nucl, Genoa, Italy,44.4025001526,8.9312896729,Genoa Lig. Italy,158,223|6601,158|0|,Genoa Lig. Italy|Genoa Lig. Italy|",44.4025,8.93129
1524,Malpensa,Milano,Italy,MXP,LIMC,45.630606,8.728111,65283.466492,ITC41,"European Commiss EC JRC IPSC, Ispra, Italy,45.8120002747,8.6135902405,Ispra Lomb. Italy,30,1184|1284|3662|5494|5660,11|15|2|1|1|,Varese Lomb. Italy|Ispra Lomb. Italy|Busto Arsizio  Italy|Castellanza Lomb. Italy|Tradate Lomb. Italy|",45.812,8.61359
1525,Bergamo Orio Al Serio,Bergamo,Italy,BGY,LIME,45.673889,9.704166,25536,ITC46,"Nanoworld Inst Fdn EL BA Nicolini, Bergamo, Italy,45.6911010742,9.6902799606,Bergamo Lomb. Italy,37,758|6133,36|1|,Bergamo Lomb. Italy|Dalmine Lomb. Italy|",45.691101,9.69028
1529,Linate,Milan,Italy,LIN,LIML,45.445103,9.276739,16245.866547,ITC4C,"Ist Nazl Fis Nucl, Sez Bologna, Milan, Italy,45.4519996643,9.1927700043,Milan Lomb. Italy,683,87|926|1127|4666|5201,633|25|23|1|1|,Milan Lomb. Italy|San Donato Milanese Lomb. Italy|Rozzano  Italy|Segrate  Italy|Cinisello Balsamo  Italy|",45.452,9.19277
1505,Pescara,Pescara,Italy,PSR,LIBP,42.431656,14.181067,2834,ITF13,"CRA Biomat Clin Res Assoc, Pescara, Italy,42.4665985107,14.2091999054,Pescara  Italy,7,2349|3757,5|2|,Pescara  Italy|Pescara Abruzzo Italy|",42.466599,14.2092
1561,Capodichino,Naples,Italy,NAP,LIRN,40.886033,14.290781,22287.666733,ITF33,"Univ Naples Federico II, Dipartimento Sci Fis, Naples, Italy,40.8476982117,14.2625999451,Naples Camp. Italy,258,218|2028|3010|4176,247|7|2|2|,Naples Camp. Italy|Pozzuoli Camp. Italy|Nola Camp. Italy|Portici Camp. Italy|",40.847698,14.2626
1506,Casale,Brindisi,Italy,BDS,LIBR,40.657633,17.947033,6623.166687,ITF44,"Ist Sci Biomed Euro Mediterraneo, Brindisi, Italy,40.6273994446,17.9297008514,Brindisi  Italy,4,2203|6352,3|1|,Brindisi  Italy|Brindi  Italy|",40.627399,17.929701
1501,Bari,Bari,Italy,BRI,LIBD,41.138856,16.760594,14411.133316,ITF47,"Ist Nazl Fis Nucl, I-70126 Bari, Italy,41.1031990051,16.8645992279,Bari Pugl. Italy,49,472,49|,Bari Pugl. Italy|",41.103199,16.864599
1508,Lamezia Terme,Lamezia,Italy,SUF,LICA,38.905394,16.242269,7362,ITF63,"UMG, Catanzaro, Italy,38.917098999,16.5807991028,Catanzaro Cal. Italy,13,1575|3103|3935,8|3|2|,Catanzaro Cal. Italy|Lamezia Terme Cal. Italy|Cal. Italy|",38.917099,16.580799
1514,Reggio Calabria,Reggio Calabria,Italy,REG,LICR,38.071206,15.651556,1554,ITF65,"Inst Biomed & Immunol Mol Alberto Monroy Clin Epi, CNR, Reggio Di Calabria, Italy,38.1024017334,15.6483001709,Reggio di Calabria Cal. Italy,8,1126,8|,Reggio di Calabria Cal. Italy|",38.102402,15.6483
1512,Palermo,Palermo,Italy,PMO,LICJ,38.175958,13.091019,17468.599976,ITG12,"INAF Osservatorio Astron Palermo, I-90134 Palermo, Italy,38.117099762,13.3528995514,Palermo Sic. Italy,58,695,58|,Palermo Sic. Italy|",38.1171,13.3529
1509,Catania Fontanarossa,Catania,Italy,CTA,LICC,37.466781,15.0664,33623.300049,ITG17,"INAF OACt, Catania, Italy,37.5074005127,15.0925998688,Catania Sic. Italy,55,535,55|,Catania Sic. Italy|",37.507401,15.0926
1517,Alghero,Alghero,Italy,AHO,LIEA,40.632133,8.290772,9664,ITG25,"Univ Sassari, Fac Med & Surg, Dept Biomed Sci, I-07100 Sassari, Italy,40.7262992859,8.5579900742,Sassari Sard. Italy,64,690|5731|5736|6785,62|1|1|0|,Sassari Sard. Italy|Tramariglio Alghero Italy|Ozieri  Italy|Ss  Italy|",40.726299,8.55799
1519,Elmas,Cagliari,Italy,CAG,LIEE,39.251469,9.054283,12577.600006,ITG27,"Citta Univ Monserrato, CNR, INN, I-09042 Cagliari, Italy,39.248298645,9.1266298294,Cagliari Sard. Italy,343,317|599|1160|3382|3582|4329,232|85|23|1|2|0|,Cagliari Sard. Italy|Monserrato Sard. Italy|Pula  Italy|Capoterra  Italy|Cagliari Sard. Italy|Cagalia",39.248299,9.12663
1536,Bolzano,Bolzano,Italy,BZO,LIPB,46.460194,11.326383,480,ITH10,"Gen Cent Hosp, Dept Neurol, Bolzano, Italy,46.5001983643,11.3533000946,Bolzano Tr.A.A. Italy,61,598|1964|4925|4926|6708,52|8|1|0|0|,Bolzano Tr.A.A. Italy|Bozen Bolzano  Italy|Bressanone  Italy|S Tyrol  Italy|Brunico  Italy|",46.500198,11.3533
1550,Villafranca,Villafranca,Italy,VRN,LIPX,45.395706,10.888533,10815.666687,ITH31,"Univ Verona, Div Childhood Neuropsychiat, I-37100 Verona, Italy,45.4012985229,10.9869003296,Verona Ven. Italy,165,379|5661|6408,164|1|0|,Verona Ven. Italy|Bussolengo Ven. Italy|Negrar  Italy|",45.401299,10.9869
1539,Treviso,Treviso,Italy,TSF,LIPH,45.6484,12.194422,11980,ITH34,"Osped Giovanni 23, Unita Cardiovasc Radiol, I-31050 Monastier Di Treviso, TV, Italy,45.6516990662,12.4375,Monastier Di Treviso TV Italy,3,3934|4946,2|1|,Monastier Di Treviso TV Italy|Treviso  Italy|",45.651699,12.4375
1551,Venezia Tessera,Venice,Italy,VCE,LIPZ,45.505278,12.351944,36026.800003,ITH35,"Univ Venice, IUAV, Dept Art & Ind Design, I-30123 Venice, Italy,45.4376983643,12.3177995682,Venice Ven. Italy,9,1522,9|,Venice Ven. Italy|",45.437698,12.3178
1531,Parma,Parma,Italy,PMF,LIMP,44.824483,10.296367,1280,ITH52,"Ist Nazl Fis Nucl, Grp Coll Parma, I-43100 Parma, Italy,44.7831993103,10.3367004395,Parma Em.Rom. Italy,24,723,24|,Parma Em.Rom. Italy|",44.783199,10.3367
1538,Bologna,Bologna,Italy,BLQ,LIPE,44.535444,11.288667,25423.333328,ITH55,"Univ Bologna, Dipartmento Fis, Bologna, Italy,44.4970016479,11.3182001114,Bologna Em.Rom. Italy,314,120|5950,313|1|,Bologna Em.Rom. Italy|Vaticano Em.Rom. Italy|",44.497002,11.3182
1563,Firenze,Florence,Italy,FLR,LIRQ,43.809953,11.2051,13468,ITI14,"INAF Osservatorio Astrofis Arcetri, I-50125 Florence, Italy,43.7722015381,11.2536001205,Florence Tosc. Italy,239,252|976|2830|4879,229|6|4|0|,Florence Tosc. Italy|Sesto Fiorentino Tosc. Italy|Acone Tosc. Italy|Fiesole Tosc. Italy|",43.772202,11.2536
1558,Marina Di Campo,Marina Di Campo,Italy,EBA,LIRJ,42.760277,10.239445,1200,ITI16,"Accademia Navale Livorno, Livorno, Italy,43.556098938,10.3148002625,Livorno  Italy,0,6698,0|,Livorno  Italy|",43.556099,10.3148
1562,Pisa,Pisa,Italy,PSA,LIRP,43.683917,10.39275,23381.333336,ITI17,"Univ Pisa, Dipartimento Fis E Fermi, Pisa, Italy,43.7366981506,10.3984003067,Pisa Tosc. Italy,199,70|988|1524|4287|4894|6664,199|0|0|0|0|0|,Pisa Tosc. Italy|Cascina PI Italy|Cascina Pi Italy|Cascina Pisa  Italy|Pontedera Tosc. Italy|Peccioli Pisa  Italy|",43.736698,10.3984
1567,Perugia,Perugia,Italy,PEG,LIRZ,43.095906,12.513222,1580,ITI21,"Osserv Astron Brera, INAF, I-23807 Merate, LC, Italy,42.7669792175,12.4938230515,Merate LC Italy,89,594|1043|1597|1757|1800|2647|3225|3413|3581|3651|3936|3937|4317|5101|5505|5663|6286|6311|6596|6638|6684|6732|6737|6753|6755,14|29|9|10|8|2|3|2|2|2|2|2|0|1",42.766979,12.493823
4309,Falconara,Ancona,Italy,AOI,LIPY,43.616389,13.362222,2780,ITI32,"Polytech Univ Marche Reg Ancona, Sch Med, Sect Pathol Anat, Ancona, Italy,43.6170005798,13.5123996735,Ancona Marc. Italy,382,240|2741|3156|3961|4556,372|4|3|2|1|,Ancona Marc. Italy|Ancona Marc. Italy|Ancona Marc. Italy|Ancona Marc. Italy|Iesi Marc. Italy",43.617001,13.5124
1555,Fiumicino,Rome,Italy,FCO,LIRF,41.804475,12.250797,129231.049995,ITI43,"Univ Roma La Sapienza, Dipartimento Fis, I-00185 Rome, Italy,41.903049469,12.4958000183,Rome Laz. Italy,976,52|210|764|1226|2544|3765|4665|4753|5140|6342,867|59|35|6|4|2|0|1|1|1|,Rome Laz. Italy|Frascati Laz. Italy|Monte Porzio Catone Laz. Italy|Frascati",41.903049,12.4958
2344,Hanamaki,Hanamaki,Japan,HNA,RJSI,39.428611,141.135278,960,Iwate,"Iwate Cent Prefectural Hosp, Dept Nephrol, Morioka, Iwate 0200066, Japan,39.6971893311,141.15385437,Morioka Iwate Japan,11,1815|3716|3879|5204|5205,9|2|0|0|0|,Morioka Iwate Japan|Ichinoseki Iwate Japan|Mizusawa Iwate Japan|Yahaba Iwate Japan|Takizawa Iwa",39.697189,141.153854
2337,Takamatsu,Takamatsu,Japan,TAK,RJOT,34.214167,134.015556,2866.666626,Kagawa,"Kagawa Univ, Fac Med, Dept Ophthalmol, Kagawa 7610173, Japan,34.2980461121,133.994628906,Kagawa Japan,32,1199|1582,22|10|,Kagawa Japan|Takamatsu Kagawa Japan|",34.298046,133.994629
2307,Kagoshima,Kagoshima,Japan,KOJ,RJFK,31.803397,130.719408,6044.333313,Kagoshima,"Kagoshima Univ, Fac Sci, Kagoshima 890, Japan,31.5856170654,130.558242798,Kagoshima Kagoshima Japan,7,1772,7|,Kagoshima Kagoshima Japan|",31.585617,130.558243
2332,Kochi,Kochi,Japan,KCZ,RJOK,33.546111,133.669444,1163,Kochi,"Kochi Univ, Dept Dermatol, Kochi Med Sch, Nankoku, Kochi, Japan,33.5787506104,133.647842407,Nankoku Kochi Japan,2,3115,2|,Nankoku Kochi Japan|",33.578751,133.647842
609,Kastrup,Copenhagen,Denmark,CPH,EKCH,55.617917,12.655972,73522.312614,Kopenhagen,"Univ Copenhagen, Niels Bohr Inst, Copenhagen, Denmark,55.7132606506,12.5349302292,Copenhagen Capital Region Denmark,598,154|686|893|935|961|1094|1810|2543|3187|3253|3914|3915|4772|5248|5610|6026|6849,435|63|12|30|29|10|7|4|1|2|1|1|0|1|1|1|0|,Copenhagen C",55.713261,12.53493
2312,Kumamoto,Kumamoto,Japan,KMJ,RJFT,32.837319,130.85505,2889.166626,Kumamoto,"Kumamoto Univ, Dept Architectural & Civil Engn, Kumamoto, Japan,32.7885169983,130.714889526,Kumamoto Kumamoto Japan,44,832|5301,44|0|,Kumamoto Kumamoto Japan|Honjo Kumamoto Japan|",32.788517,130.71489
507,Heathrow,London,United Kingdom,LHR,EGLL,51.4775,-0.461389,505253.000031,LONDON,"Royal Holloway Univ London, Dept Phys, London, Surrey, England,51.5064201355,-0.1272100061,London England,4474,21|22,2237|2237|,London England|London England|",51.50642,-0.12721
3956,Kaunas Intl,Kaunas,Lithuania,KUN,EYKA,54.963919,24.084778,6080,LT002,"Lithuanian Acad Phys Educ, Dept Sport Sci, Kaunas, Lithuania,54.8945388794,23.9099693298,Kaunas Kauno Lithuania,73,669,73|,Kaunas Kauno Lithuania|",54.894539,23.909969
3959,Vilnius Intl,Vilnius,Lithuania,VNO,EYVI,54.634133,25.285767,16271.666656,LT00A,"Vilnius State Univ, Vilnius, Lithuania,54.6906204224,25.2698307037,Vilnius Vilniaus Lithuania,19,1071,19|,Vilnius Vilniaus Lithuania|",54.69062,25.269831
629,Luxembourg,Luxemburg,Luxembourg,LUX,ELLX,49.626575,6.211517,18172.666626,LU000,"Ctr Rech Publ Gabriel Lippmann, Dept Sci & Anal Mat SAM, L-4422 Belvaux, Luxembourg,49.5096588135,5.9278101921,Belvaux  Luxembourg,49,1052|1217|2351|2815|6817,19|21|5|4|0|,Luxembourg Luxembourg Luxembourg|Belvaux  Luxembourg|Esch Sur Alzette  Luxembourg|",49.509659,5.92781
1741,Podgorica,Podgorica,Montenegro,TGD,LYPG,42.359392,19.251894,7010,ME000,"Inst Socioecon Res, Podgorica, Montenegro,42.4354286194,19.2639007568,Podgorica  Montenegro,0,3753,0|,Podgorica  Montenegro|",42.435429,19.263901
2347,Sendai,Sendai,Japan,SDJ,RJSS,38.139722,140.916944,8843,Miyagi,"Tohoku Univ, Res Ctr Electron Photon Sci, Sendai, Miyagi 9808578, Japan,38.4269828796,141.035888672,Miyagi Japan,165,394|2897|6052,164|0|1|,Miyagi Japan|TagajÄąĹ¤-shi Miyagi Japan|Shiogama Miyagi Japan|",38.426983,141.035889
2308,Miyazaki,Miyazaki,Japan,KMI,RJFM,31.877222,131.448611,3405.499947,Miyazaki,"Miyazaki Univ, Fac Med, Kiyotake, Miyazaki 8891692, Japan,32.114490509,131.41015625,Miyazaki Japan,55,1029|1122,30|25|,Miyazaki Japan|Miyazaki Japan|",32.114491,131.410156
1737,Skopje,Skopje,Macedonia,SKP,LWSK,41.961622,21.621381,6893.333328,MK008,"Ss Cyril & Methodius Univ, Fac Elect Engn & Informat Technol, Skopje, Macedonia,41.9947395325,21.4299907684,Skopje Skopski FYRO Macedonia,27,1039,27|,Skopje Skopski FYRO Macedonia|",41.99474,21.429991
1606,Luqa,Malta,Malta,MLA,LMML,35.857497,14.4775,34464,MT001,"Univ Malta, Fac Dent Surg, Msida, Malta,35.899181366,14.4881296158,Msida Malta Majjistral Malta,5,2817|5918|5985,3|1|1|,Msida Malta Majjistral Malta|Floriana  Malta|Balzan  Malta|",35.899181,14.48813
2280,Matsumoto,Matsumoto,Japan,MMJ,RJAF,36.166758,137.922669,480,Nagano,"Shinshu Univ, Dept Phys, Nagano, Japan,36.6487121582,138.192306519,Nagano Nagano Japan,16,1113|1985|3838|5910,8|5|2|1|,Nagano Nagano Japan|Matsumoto Nagano Japan|Shiojiri Nagano Japan|Komagane Nagano Japan|",36.648712,138.192307
2313,Nagasaki,Nagasaki,Japan,NGS,RJFU,32.916944,129.913611,6927,Naoasaki,"Nagasaki Inst Appl Sci, Nagasaki, Japan,32.7433357239,129.881591797,Nagasaki Nagasaki Japan,7,1296|6598|6677,7|0|0|,Nagasaki Nagasaki Japan|Nagasaki Nagasaki Japan|Nagasaki Nagasaki Japan|",32.743336,129.881592
4381,Niigata,Niigata,Japan,KIJ,RJSN,37.5711,139.0646,4148,Niigata,"Niigata Univ, Dept Cellular Neurobiol, Brain Res Inst, Niigata 9518585, Japan,37.9233016968,139.045944214,Niigata Niigata Japan,71,585|5178,70|1|,Niigata Niigata Japan|Minamiuonuma Niigata Japan|",37.923302,139.045944
586,Eelde,Groningen,Netherlands,GRQ,EHGG,53.11972,6.579444,2080,NL131,"GGZ Drenthe, Dept Psychot Disorders, Assen, Netherlands,52.9976997375,6.5707402229,Assen Drenthe Netherlands,1,4965,1|,Assen Drenthe Netherlands|",52.9977,6.57074
580,Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308613,4.763889,171159.682938,NL326,"Nikhef Natl Inst Subat Phys, Amsterdam, Netherlands,52.3306999207,4.8665399551,Amsterdam North Holland Netherlands,767,62|3403|3956|4358|4409|6105,761|2|2|0|1|1|,Amsterdam North Holland Netherlands|Xh Amsterdam  Netherlands|Duivendrecht  Netherlands|Amst",52.3307,4.86654
591,Rotterdam,Rotterdam,Netherlands,RTM,EHRD,51.956944,4.437222,9260,NL339,"Erasmus MC, Dept Med Informat, NL-3015 GE Rotterdam, Netherlands,51.9156990051,4.4575099945,Rotterdam South Holland Netherlands,402,155|5989,401|1|,Rotterdam South Holland Netherlands|Rhoon  Netherlands|",51.915699,4.45751
585,Eindhoven,Eindhoven,Netherlands,EIN,EHEH,51.450139,5.374528,20464,NL414,"Tech Univ Eindhoven, Dept Mech Engn, NL-5600 MB Eindhoven, Netherlands,51.4483985901,5.4896302223,Eindhoven North Brabant Netherlands,104,532|2739|6745|6757,100|4|0|0|,Eindhoven North Brabant Netherlands|Best  Netherlands|Helmond North Brabant Netherland",51.448399,5.48963
582,Maastricht,Maastricht,Netherlands,MST,EHBK,50.911658,5.770144,3040,NL423,"Zuyd Univ, Fac Midwifery Educ & Studies, Maastricht, Netherlands,50.8460006714,5.7234401703,Maastricht Limburg Netherlands,108,467|2729|3602,104|2|2|,Maastricht Limburg Netherlands|Heerlen  Netherlands|Geleen  Netherlands|",50.846001,5.72344
644,Gardermoen,Oslo,Norway,OSL,ENGM,60.193917,11.100361,54548.566376,NO012,"Norwegian Univ Life Sci, Dept Chem Biotechnol & Food Sci, As, Norway,59.6669998169,10.7862997055,Ä‚_s Akershus Norway,127,541|1787|2621|2722|4400|5651|5914,108|9|3|4|1|1|1|,Ä‚_s Akershus Norway|LÄ‚Â¸renskog  Norway|Lysaker  Norway|Kjeller Aker",59.667,10.7863
642,Leirin,Fagernes,Norway,VDB,ENFG,61.015556,9.288056,80,NO022,"Bioforsk Norwegian Inst Agr & Environm Res, N-2849 Kapp, Norway,60.7174263,10.8566703796,Ä‚_stre Toten Oppland Norway,3,3495|5351,2|1|,Ä‚_stre Toten Oppland Norway|Lillehammer  Norway|",60.717426,10.85667
659,Geiteryggen,Skien,Norway,SKE,ENSN,59.185,9.566944,240,NO034,"Statoil ASA, N-3908 Porsgrunn, Norway,59.1059989929,9.6597099304,Porsgrunn  Norway,7,2091,7|,Porsgrunn  Norway|",59.105999,9.65971
638,Kjevik,Kristiansand,Norway,KRS,ENCN,58.204214,8.085369,2861.599976,NO042,"Sorlandet Hosp HF, Kristiansand, Norway,58.1502990723,7.9914097786,Kristiansand Vest-Agder Norway,10,1585,10|,Kristiansand Vest-Agder Norway|",58.150299,7.99141
666,Sola,Stavanger,Norway,SVG,ENZV,58.876778,5.637856,17728.990402,NO043,"Univ Bergen, Stavanger Univ Hosp, Eye Dept, Stavanger, Norway,58.9700012207,5.7397398949,Stavanger Rogaland Norway,9,1845|4053|5174,7|1|1|,Stavanger Rogaland Norway|Haugesund  Norway|Hafrsfjord  Norway|",58.970001,5.73974
636,Flesland,Bergen,Norway,BGO,ENBR,60.293386,5.218142,19977.822205,NO051,"Univ Bergen, Dept Phys & Technol, Bergen, Norway,60.3928985596,5.3285999298,Bergen Hordaland Norway,72,417,72|,Bergen Hordaland Norway|",60.392899,5.3286
656,Roros,Roros,Norway,RRS,ENRO,62.578411,11.342347,320,NO061,"St Olavs Hosp, Dept Psychiat, Trondheim, Norway,63.3713989258,10.3622999191,Trondheim SÄ‚Â¸r-TrÄ‚Â¸ndelag Norway,129,443,129|,Trondheim SÄ‚Â¸r-TrÄ‚Â¸ndelag Norway|",63.371399,10.3623
665,Vaernes,Trondheim,Norway,TRD,ENVA,63.457556,10.92425,13207.599976,NO062,"Norwegian Univ Sci & Technol, Dept Publ Hlth & Gen Practice, HUNT Res Ctr, Levanger, Norway,63.7406005859,11.2829999924,Levanger  Norway,5,2128|3420|3912|5308,3|0|1|1|,Levanger  Norway|Verdal  Norway|Kvithamar Nord-TrÄ‚Â¸ndelag Norway|StjÄ‚Â¸rd",63.740601,11.283
635,Bodo,Bodo,Norway,BOO,ENBO,67.269167,14.365278,14967.199951,NO071,"Oppegard Municipal, Oppegard Cty, Norway,66.7666702271,14.8999252319,Oppegard Cty  Norway,3,3315|5650|6468|6469,0|1|1|1|,BodÄ‚Â¸ Nordland Norway|Oppegard Cty  Norway|Osterkloft  Norway|Valnesfjord  Norway|",66.76667,14.899925
663,Langnes,Tromso,Norway,TOS,ENTC,69.683333,18.918919,7530.933319,NO072,"Tromso Univ Business Sch HHT, N-9037 Tromso, Norway,69.6832962036,19.073299408,TromsÄ‚Â¸ Troms Norway,40,806,40|,TromsÄ‚Â¸ Troms Norway|",69.683296,19.073299
2310,Oita,Oita,Japan,OIT,RJFO,33.479444,131.737222,2482.666626,Oita,"Oita Univ, Yufu, Japan,33.1833343506,131.433334351,Yufu  Japan,4,3922|5632|5633|5796,2|1|1|0|,Yufu  Japan|Oita  Japan|Yufu Oita Japan|Beppu Oita Japan|",33.183334,131.433334
2327,Okayama,Okayama,Japan,OKJ,RJOB,34.756944,133.855278,3927.333374,Okayama,"Okayama Univ, Fac Sci, Okayama 700, Japan,34.6652183533,133.92250061,Okayama Okayama Japan,97,430|1925|4083,93|2|2|,Okayama Okayama Japan|Kurashiki Okayama Japan|Tsuyama  Japan|",34.665218,133.922501
2384,Naha,Okinawa,Japan,OKA,ROAH,26.195814,127.645869,26345.916565,Okinawa,"Univ Ryukyus, Grad Sch Med, Div Cell Biol, Nishihara, Okinawa 9030215, Japan,26.3243999481,127.884002685,Nishihara Okinawa Japan,6,2495|5620,5|1|,Nishihara Okinawa Japan|Motobu Okinawa Japan|",26.3244,127.884003
3992,Kansai,Osaka,Japan,KIX,RJBB,34.434722,135.244167,65750.233459,Osaka,"Osaka Univ, Grad Sch Sci, Osaka, Japan,34.677520752,135.512908936,Osaka Osaka Japan,478,209|375|944|1459|1830|3112|3786|3788|3799|5659|6754,239|185|22|14|9|3|2|2|2|0|0|,Osaka Osaka Japan|Suita Osaka Japan|Toyonaka Osaka Japan|Ibaraki Osaka Japan|Neyagawa",34.677521,135.512909
1382,Charles De Gaulle,Paris,France,CDG,LFPG,49.012779,2.55,294161.099792,PARIS,"Univ Paris 06, CNRS, IN2P3, LPNHE, Paris, France,48.8521232605,2.3564190865,Paris IdF France,2574,37|123|206|287|365|461|470|558|620|1057|1158|1179|1246|1348|1400|1447|1500|1578|1622|1643|1675|1785|1799|1961|1976|2001|2034|2054|2106|2127|2191|2221|2272|2",48.852123,2.356419
8832,Lublin,Lublin,Poland,LUZ,EPLB,51.239333,22.714083,1640,PL314,"Marie Curie Sklodowska Univ, Dept Mol Biol, PL-02031 Lublin, Poland,51.2533988953,22.5515995026,Lublin LU Poland,39,871,39|,Lublin LU Poland|",51.253399,22.5516
675,Jasionka,Rzeszow,Poland,RZE,EPRZ,50.109958,22.019,3200,PL325,"Univ Rzeszow, Rzeszow, Poland,50.023399353,22.01720047,RzeszÄ‚Ĺ‚w PK Poland,0,6781,0|,RzeszÄ‚Ĺ‚w PK Poland|",50.023399,22.0172
674,Lawica,Poznan,Poland,POZ,EPPO,52.421031,16.826325,6040,PL415,"Adam Mickiewicz Univ Poznan, Fac Phys, PL-61614 Poznan, Poland,52.3557281494,16.8557567596,PoznaÄą_ WP Poland,33,875,33|,PoznaÄą_ WP Poland|",52.355728,16.855757
680,Strachowice,Wroclaw,Poland,WRO,EPWR,51.102683,16.885836,9703.333374,PL514,"Univ Wroclaw, Inst Geog & Reg Dev, PL-50137 Wroclaw, Poland,51.1106987,17.0429992676,WrocÄą_aw DS Poland,40,852|5723,39|1|,WrocÄą_aw DS Poland|Wrodaw  Poland|",51.110699,17.042999
5591,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG,EPBY,53.0968,17.9777,960,PL613,"Nicholas Copernicus Univ, Torun, Poland,53.0295982361,18.5806999207,ToruÄą_ KP Poland,22,948|3114,21|1|,ToruÄą_ KP Poland|Bydgoszcz  Poland|",53.029598,18.5807
668,Lech Walesa,Gdansk,Poland,GDN,EPGD,54.377569,18.466222,14612.000053,PL633,"Med Univ Gdansk, Dept Immunopathol, Gdansk, Poland,54.3288993835,18.625,GdaÄą_sk PM Poland,21,1069|6828,21|0|,GdaÄą_sk PM Poland|Gdynia PM Poland|",54.328899,18.625
1636,Porto,Porto,Portugal,OPO,LPPR,41.248055,-8.681389,31295.666748,PT11A,"Univ Porto, Ctr Astrofis, P-4150762 Oporto, Portugal,41.1491012573,-8.6728801727,Porto Porto Portugal,98,607|1586|3548|5063|5166,83|12|2|1|0|,Porto Porto Portugal|VairÄ‚Ĺo Porto Portugal|Matosinhos  Portugal|Senhora da Hora Porto Portugal|Vila Nova",41.149101,-8.67288
1626,Faro,Faro,Portugal,FAO,LPFR,37.014425,-7.965911,32870.666748,PT150,"Univ Algarve, Ctr Marine Sci, Algae Marine Plant Ecol Res Grp, P-8005139 Faro, Portugal,37.0267982483,-7.9256801605,Faro Faro Portugal,10,1760,10|,Faro Faro Portugal|",37.026798,-7.92568
1638,Lisboa,Lisbon,Portugal,LIS,LPPT,38.781311,-9.135919,69057.766602,PT170,"Lab Instrumentacao & Fis Expt Particulas LIP, Lisbon, Portugal,38.716999054,-9.1386404037,Lisbon Lisbon Portugal,197,251|898|2124|3813|5065|5067,157|36|1|2|1|0|,Lisbon Lisbon Portugal|Oeiras Lisbon Portugal|Caparica  Portugal|Alfragide  Portugal|Amadora",38.716999,-9.13864
1633,Ponta Delgada,Ponta Delgada,Portugal,PDL,LPPD,37.741184,-25.69787,15570,PT200,"Hosp Divino Espirito Santo, Dept Neurol, P-9500 Ponta Delgada, Portugal,37.7437782288,-25.6605300903,Ponta Delgada  Portugal,13,1658|4108,11|2|,Ponta Delgada  Portugal|Azores  Portugal|",37.743778,-25.66053
4091,Madeira,Funchal,Portugal,FNC,LPMA,32.697889,-16.774453,17607.933289,PT300,"Univ Madeira, CQM Ctr Quim Madeira, P-9000390 Funchal, Portugal,32.6469306946,-16.9085292816,Funchal  Portugal,4,2816,4|,Funchal  Portugal|",32.646931,-16.908529
1656,Oradea,Oradea,Romania,OMR,LROD,47.025278,21.9025,480,RO111,"Forens Psychiat Hosp, Stei, Romania,46.5349006653,22.4561004639,Stei  Romania,0,3650,0|,Stei  Romania|",46.534901,22.4561
1652,Cluj Napoca,Cluj-napoca,Romania,CLJ,LRCL,46.785167,23.686167,5864.999985,RO113,"Natl Inst Res & Dev Isotop & Mol Technol, Dept Phys, Cluj Napoca, Romania,46.7780990601,23.6135997772,Cluj-Napoca Cluj Romania,33,1090|1924,25|8|,Cluj-Napoca Cluj Romania|Cluj Napoca CJ Romania|",46.778099,23.6136
1662,Transilvania Targu Mures,Tirgu Mures,Romania,TGM,LRTM,46.467714,24.412525,990,RO125,"Cty Emergency Hosp, Dept Psychiat 1, Targu Mures, Romania,46.5427703857,24.5671520233,TÄ‚Ërgu MureÄąĹş MureÄąĹş Romania,2,4760|5453,1|1|,TÄ‚Ërgu MureÄąĹş MureÄąĹş Romania|Sighisoara  Romania|",46.54277,24.567152
1655,Iasi,Iasi,Romania,IAS,LRIA,47.178492,27.620631,3008,RO213,"Gr T Popa Univ Med & Pharm, CI Parhon Univ Hosp, Clin Nephrol, Iasi, Romania,47.1666984558,27.5538005829,IaÄąĹşi IaÄąĹşi Romania,8,1399,8|,IaÄąĹşi IaÄąĹşi Romania|",47.166698,27.553801
